User_ID,Age,Gender,City,Current_Service_Provider,Monthly_Bill_Amount,Network_Quality_Rating,Customer_Service_Rating,Internet_Speed_Rating,Loyalty_Duration_Years,Is_Satisfied,Will_Change_Service
2843,25,Male,Hyderabad,BSNL,1535,5,5,1,2,1,1
2844,58,Female,Bangalore,Vodafone Idea,1291,4,5,5,8,1,0
2845,36,Male,Hyderabad,Vodafone Idea,923,4,1,2,10,1,1
2846,41,Female,Kolkata,BSNL,576,5,5,4,4,0,1
2847,57,Female,Bangalore,Jio,992,3,5,1,7,1,1
2848,32,Female,Hyderabad,Airtel,600,5,1,4,10,0,1
2849,32,Female,Delhi,Airtel,1048,4,4,3,0,0,1
2850,26,Female,Bangalore,Airtel,1468,2,4,3,3,0,1
2851,48,Female,Delhi,Vodafone Idea,1574,5,3,5,4,0,1
2852,27,Male,Bangalore,Jio,1763,2,3,1,4,0,1
2853,47,Male,Kolkata,Jio,415,1,1,1,6,0,1
2854,65,Male,Hyderabad,Jio,1422,5,2,3,10,1,1
2855,56,Female,Bangalore,Jio,936,4,5,3,3,1,0
2856,41,Male,Bangalore,Airtel,452,2,3,4,3,0,1
2857,44,Female,Kolkata,Jio,1793,2,3,2,2,1,1
2858,62,Female,Chennai,Jio,1374,4,1,3,4,0,1
2859,53,Male,Chennai,Jio,1580,1,3,4,6,0,1
2860,48,Female,Mumbai,Jio,707,1,5,4,5,1,1
2861,52,Female,Bangalore,Jio,1460,5,2,5,10,0,1
2862,60,Female,Chennai,Vodafone Idea,1664,1,3,3,10,0,1
2863,31,Male,Mumbai,BSNL,468,5,2,3,6,1,1
2864,33,Female,Chennai,Airtel,187,2,1,4,8,1,1
2865,61,Female,Mumbai,BSNL,983,4,4,2,4,0,1
2866,56,Female,Chennai,Jio,872,1,3,2,1,0,1
2867,23,Male,Mumbai,Jio,255,4,5,5,5,1,0
2868,51,Male,Kolkata,Airtel,786,4,5,4,4,0,1
2869,46,Female,Chennai,Airtel,1458,2,2,5,6,1,1
2870,51,Female,Hyderabad,Jio,630,1,5,1,3,1,1
2871,63,Female,Delhi,Vodafone Idea,1376,1,2,3,5,0,1
2872,41,Female,Hyderabad,Vodafone Idea,1153,4,5,2,1,0,1
2873,22,Female,Mumbai,BSNL,155,3,3,5,7,1,0
2874,54,Female,Kolkata,Jio,1423,3,5,5,5,0,1
2875,25,Female,Hyderabad,Airtel,1469,3,4,1,7,1,1
2876,21,Male,Kolkata,Jio,1228,4,3,3,3,1,0
2877,53,Male,Chennai,BSNL,795,5,4,4,5,0,1
2878,50,Male,Delhi,BSNL,298,4,4,4,1,1,0
2879,30,Male,Chennai,Airtel,498,3,4,3,8,1,0
2880,54,Female,Bangalore,Jio,519,3,3,1,5,1,1
2881,52,Female,Bangalore,Vodafone Idea,1582,4,4,5,1,0,1
2882,27,Male,Delhi,Airtel,319,5,3,2,7,0,1
2883,28,Female,Chennai,Jio,556,4,5,4,6,0,1
2884,38,Female,Hyderabad,BSNL,1440,3,1,5,9,0,1
2885,51,Male,Kolkata,Airtel,1202,3,4,3,10,1,0
2886,46,Female,Bangalore,Airtel,1657,3,1,4,6,0,1
2887,25,Female,Mumbai,Jio,1843,4,3,4,5,1,1
2888,61,Female,Kolkata,Jio,182,3,3,1,9,1,1
2889,31,Female,Kolkata,Airtel,189,1,3,5,5,0,1
2890,63,Female,Mumbai,Jio,658,2,5,5,9,0,1
2891,55,Male,Bangalore,BSNL,1275,3,3,5,6,1,0
2892,49,Male,Mumbai,Airtel,1194,4,2,5,5,0,1
2893,23,Male,Bangalore,BSNL,1844,4,3,2,6,0,1
2894,50,Male,Mumbai,Jio,1842,3,2,4,0,1,1
2895,46,Female,Kolkata,Jio,559,1,4,3,0,1,1
2896,21,Male,Hyderabad,Vodafone Idea,1542,1,5,2,10,0,1
2897,47,Male,Bangalore,Vodafone Idea,1852,1,4,3,3,0,1
2898,26,Female,Hyderabad,BSNL,421,4,4,3,3,1,0
2899,50,Male,Mumbai,Jio,231,5,1,1,7,0,1
2900,44,Female,Bangalore,Jio,1777,4,3,5,5,0,1
2901,47,Male,Chennai,BSNL,1415,3,4,4,2,1,0
2902,54,Male,Chennai,BSNL,271,5,5,5,2,0,1
2903,21,Female,Chennai,Jio,462,4,2,3,9,1,1
2904,53,Male,Chennai,BSNL,1841,5,2,5,6,1,1
2905,47,Female,Delhi,Vodafone Idea,410,2,1,2,4,0,1
2906,61,Female,Delhi,Vodafone Idea,293,3,5,5,8,1,0
2907,37,Female,Kolkata,Vodafone Idea,1797,1,3,1,4,0,1
2908,64,Female,Kolkata,Jio,454,3,5,4,10,1,0
2909,19,Male,Bangalore,Airtel,1701,1,1,2,2,1,1
2910,43,Female,Mumbai,Jio,256,4,4,3,1,0,1
2911,34,Male,Bangalore,BSNL,862,4,4,1,0,0,1
2912,18,Female,Kolkata,Vodafone Idea,1634,3,2,2,9,1,1
2913,65,Female,Hyderabad,BSNL,706,3,3,2,2,0,1
2914,31,Female,Mumbai,BSNL,1147,3,1,1,2,1,1
2915,55,Female,Mumbai,Airtel,1457,1,3,5,2,0,1
2916,22,Male,Kolkata,Airtel,1967,2,2,5,5,1,1
2917,20,Female,Delhi,Jio,1909,2,3,5,1,1,1
2918,45,Male,Mumbai,Airtel,330,3,5,4,4,0,1
2919,40,Male,Delhi,Jio,1556,3,4,3,5,1,1
2920,62,Female,Kolkata,Airtel,862,3,4,4,5,1,0
2921,22,Female,Chennai,BSNL,1202,1,1,5,7,1,1
2922,52,Female,Bangalore,BSNL,414,5,1,2,9,1,1
2923,21,Male,Hyderabad,Jio,1881,5,1,3,10,1,1
2924,22,Female,Kolkata,Airtel,991,5,1,2,5,0,1
2925,48,Female,Hyderabad,Jio,1212,4,1,3,3,0,1
2926,20,Female,Delhi,Jio,954,3,3,2,7,1,1
2927,36,Male,Mumbai,Jio,1197,1,3,3,10,1,1
2928,44,Female,Delhi,Jio,1122,2,4,3,2,1,1
2929,29,Male,Kolkata,Airtel,922,2,4,5,3,1,1
2930,26,Male,Delhi,Airtel,710,2,2,4,7,1,1
2931,59,Female,Hyderabad,Jio,1930,5,3,5,6,1,1
2932,64,Female,Mumbai,Airtel,117,4,5,3,6,1,0
2933,59,Male,Delhi,Vodafone Idea,312,5,3,2,0,0,1
2934,44,Female,Mumbai,Airtel,1663,4,2,1,4,0,1
2935,41,Female,Bangalore,Vodafone Idea,1293,1,1,2,1,0,1
2936,42,Male,Bangalore,Vodafone Idea,324,5,3,1,4,0,1
2937,46,Male,Kolkata,Vodafone Idea,1187,2,5,3,2,1,1
2938,42,Male,Kolkata,Jio,769,3,4,4,6,0,1
2939,42,Female,Chennai,Jio,636,4,2,1,4,1,1
2940,23,Female,Mumbai,Airtel,1239,1,2,2,3,1,1
2941,61,Male,Kolkata,BSNL,1200,1,3,5,0,0,1
2942,60,Female,Hyderabad,BSNL,219,4,3,4,2,0,1
2943,52,Female,Bangalore,Jio,897,1,4,1,9,1,1
2944,26,Male,Mumbai,Jio,733,2,5,1,7,0,1
2945,59,Female,Hyderabad,Jio,725,4,3,5,0,1,0
2946,40,Male,Chennai,Airtel,1636,2,4,5,8,0,1
2947,25,Female,Delhi,Jio,373,1,3,1,1,1,1
2948,29,Female,Chennai,BSNL,1814,5,1,2,3,0,1
2949,52,Female,Chennai,Airtel,1813,3,2,3,7,1,1
2950,43,Female,Bangalore,BSNL,1479,3,3,3,2,1,0
2951,51,Male,Bangalore,Airtel,101,2,3,4,2,0,1
2952,26,Female,Bangalore,Vodafone Idea,187,2,4,5,9,1,1
2953,64,Female,Delhi,BSNL,1727,5,3,3,8,0,1
2954,32,Female,Hyderabad,Jio,895,4,1,4,2,0,1
2955,18,Female,Delhi,Vodafone Idea,463,1,4,4,1,1,1
2956,19,Male,Delhi,Vodafone Idea,1267,2,5,1,0,1,1
2957,37,Male,Hyderabad,Airtel,2000,1,3,3,9,1,1
2958,47,Male,Chennai,Airtel,1129,3,3,5,3,0,1
2959,61,Female,Kolkata,Airtel,1975,1,4,1,5,0,1
2960,64,Male,Kolkata,Airtel,1119,5,2,2,10,1,1
2961,52,Female,Hyderabad,Airtel,1005,5,5,4,2,0,1
2962,45,Female,Kolkata,Airtel,1407,5,3,4,4,0,1
2963,52,Female,Hyderabad,Airtel,1174,2,2,3,10,1,1
2964,42,Male,Kolkata,Vodafone Idea,1083,1,2,4,3,1,1
2965,32,Male,Chennai,Jio,600,5,2,3,9,0,1
2966,33,Female,Kolkata,Airtel,1803,3,5,4,2,1,1
2967,47,Female,Hyderabad,Airtel,742,1,3,4,2,1,1
2968,40,Male,Mumbai,Jio,1166,2,3,5,9,0,1
2969,27,Male,Hyderabad,BSNL,770,3,3,1,10,1,1
2970,35,Male,Mumbai,Airtel,1689,5,5,1,5,1,1
2971,30,Female,Hyderabad,BSNL,1608,1,1,4,0,0,1
2972,64,Female,Bangalore,Vodafone Idea,894,5,5,1,1,1,1
2973,25,Female,Bangalore,Airtel,1406,4,3,2,10,0,1
2974,20,Female,Delhi,Airtel,922,1,4,2,10,0,1
2975,60,Male,Mumbai,Jio,677,5,5,1,4,1,1
2976,44,Male,Delhi,Vodafone Idea,1882,4,3,3,9,0,1
2977,57,Female,Bangalore,Vodafone Idea,917,5,4,1,6,0,1
2978,19,Female,Bangalore,BSNL,1633,4,3,2,2,1,1
2979,33,Female,Chennai,Airtel,736,5,5,5,8,0,1
2980,31,Male,Hyderabad,Vodafone Idea,1687,4,1,4,4,1,1
2981,22,Female,Hyderabad,Vodafone Idea,1626,2,4,3,0,0,1
2982,24,Male,Kolkata,Vodafone Idea,343,3,4,3,7,1,0
2983,56,Female,Kolkata,Jio,1320,3,1,5,6,0,1
2984,20,Male,Chennai,Airtel,991,2,2,4,10,1,1
2985,46,Male,Kolkata,Jio,1583,5,5,5,10,0,1
2986,56,Male,Mumbai,BSNL,364,3,3,1,10,1,1
2987,61,Male,Bangalore,Vodafone Idea,545,1,1,5,9,1,1
2988,63,Male,Hyderabad,BSNL,706,2,2,1,5,0,1
2989,21,Male,Bangalore,Airtel,1448,3,4,1,3,0,1
2990,33,Female,Chennai,Jio,469,4,2,3,9,0,1
2991,65,Female,Delhi,Jio,328,5,2,1,0,0,1
2992,20,Female,Mumbai,Vodafone Idea,1350,3,2,3,8,1,1
2993,43,Female,Chennai,Airtel,388,5,3,5,7,0,1
2994,46,Female,Kolkata,Vodafone Idea,1564,1,4,5,8,0,1
2995,32,Male,Chennai,BSNL,993,3,1,2,3,1,1
2996,52,Male,Delhi,BSNL,1756,3,3,2,10,0,1
2997,31,Male,Bangalore,Airtel,396,1,1,2,10,1,1
2998,21,Female,Bangalore,BSNL,466,4,4,3,4,0,1
2999,26,Male,Bangalore,BSNL,253,2,1,2,7,0,1
3000,50,Male,Bangalore,Airtel,495,3,3,5,6,0,1
3001,36,Female,Bangalore,Airtel,474,4,4,4,7,1,0
3002,32,Female,Kolkata,Airtel,135,4,5,4,10,1,0
3003,64,Male,Chennai,Airtel,725,3,4,1,9,1,1
3004,54,Male,Chennai,Vodafone Idea,1513,5,1,1,0,0,1
3005,38,Female,Kolkata,Jio,230,1,3,2,0,1,1
3006,54,Male,Chennai,BSNL,193,5,4,5,7,1,0
3007,56,Male,Mumbai,Vodafone Idea,682,3,5,3,8,1,0
3008,61,Male,Mumbai,Vodafone Idea,434,4,4,3,2,1,0
3009,38,Female,Delhi,Airtel,1352,2,2,1,4,1,1
3010,33,Female,Hyderabad,Vodafone Idea,618,5,3,1,4,0,1
3011,37,Male,Hyderabad,Vodafone Idea,1189,3,1,2,6,1,1
3012,27,Female,Mumbai,Jio,544,1,5,5,6,1,1
3013,60,Female,Kolkata,BSNL,1729,3,3,3,6,1,1
3014,51,Male,Bangalore,BSNL,330,5,3,4,6,1,0
3015,32,Female,Chennai,Airtel,676,5,5,2,9,1,1
3016,44,Male,Bangalore,Jio,1600,1,3,5,4,1,1
3017,37,Male,Bangalore,BSNL,1094,2,1,1,8,1,1
3018,35,Male,Chennai,Jio,1146,4,5,1,3,1,1
3019,21,Male,Delhi,Vodafone Idea,1978,1,2,1,6,0,1
3020,53,Female,Chennai,Jio,1902,2,4,1,10,0,1
3021,55,Female,Chennai,Vodafone Idea,1263,5,3,2,0,1,1
3022,65,Male,Mumbai,Vodafone Idea,1682,3,3,3,10,0,1
3023,29,Male,Delhi,Airtel,1865,3,4,3,9,1,1
3024,58,Male,Chennai,Vodafone Idea,1533,2,1,4,10,1,1
3025,61,Female,Chennai,Vodafone Idea,1873,1,1,1,4,0,1
3026,45,Female,Kolkata,Jio,329,2,4,5,3,0,1
3027,53,Female,Kolkata,BSNL,284,1,1,1,8,0,1
3028,49,Male,Mumbai,Airtel,1064,3,2,3,6,0,1
3029,21,Female,Mumbai,Airtel,1866,5,5,5,8,1,1
3030,40,Male,Chennai,BSNL,1359,5,4,1,2,1,1
3031,59,Male,Chennai,Airtel,1014,2,1,4,10,1,1
3032,60,Male,Bangalore,BSNL,414,3,1,1,5,1,1
3033,42,Male,Delhi,Jio,1790,5,1,5,0,1,1
3034,51,Male,Mumbai,Jio,1657,3,4,3,8,1,1
3035,38,Female,Hyderabad,BSNL,932,5,3,5,5,1,0
3036,62,Female,Chennai,BSNL,1304,1,5,5,5,1,1
3037,44,Female,Mumbai,Vodafone Idea,1348,4,1,5,9,1,1
3038,44,Female,Delhi,Airtel,1316,2,1,1,2,0,1
3039,27,Male,Mumbai,Jio,1355,3,1,2,5,1,1
3040,37,Female,Bangalore,Jio,668,2,4,4,10,0,1
3041,42,Female,Bangalore,Airtel,1278,1,1,3,6,0,1
3042,29,Male,Mumbai,Airtel,1514,2,4,1,2,1,1
3043,52,Female,Delhi,Vodafone Idea,1178,1,4,3,9,0,1
3044,48,Female,Bangalore,Airtel,297,5,5,3,7,1,0
3045,33,Female,Delhi,Airtel,1434,4,3,1,2,1,1
3046,32,Male,Bangalore,BSNL,429,4,5,5,6,1,0
3047,37,Female,Bangalore,Vodafone Idea,1152,4,1,1,6,0,1
3048,63,Male,Mumbai,Airtel,1530,3,4,5,9,1,1
3049,27,Female,Delhi,Airtel,507,5,5,2,2,0,1
3050,47,Female,Kolkata,Vodafone Idea,327,4,4,5,3,0,1
3051,21,Female,Delhi,Vodafone Idea,1606,4,5,4,2,1,1
3052,53,Female,Chennai,Jio,1225,3,2,5,5,0,1
3053,44,Male,Mumbai,BSNL,140,5,5,4,7,1,0
3054,44,Male,Chennai,BSNL,216,3,3,1,2,1,1
3055,53,Male,Bangalore,Jio,549,1,3,5,7,1,1
3056,51,Male,Kolkata,Jio,1892,3,1,4,3,1,1
3057,26,Female,Hyderabad,BSNL,984,1,4,4,10,0,1
3058,42,Female,Kolkata,Jio,964,5,2,1,4,1,1
3059,33,Female,Bangalore,Airtel,939,4,1,4,6,1,1
3060,34,Female,Mumbai,BSNL,142,3,3,1,8,0,1
3061,31,Male,Kolkata,Vodafone Idea,1610,5,5,5,9,1,1
3062,39,Male,Chennai,Jio,1509,2,2,1,2,1,1
3063,59,Female,Delhi,Jio,1626,2,5,3,7,1,1
3064,23,Female,Hyderabad,Airtel,444,1,5,5,0,0,1
3065,46,Male,Hyderabad,Jio,1546,5,4,2,10,1,1
3066,41,Female,Delhi,BSNL,104,5,4,5,4,0,1
3067,23,Female,Kolkata,Vodafone Idea,227,2,4,2,7,1,1
3068,52,Female,Kolkata,Jio,111,5,2,2,2,1,1
3069,64,Male,Kolkata,Vodafone Idea,812,3,3,5,3,1,0
3070,30,Male,Chennai,BSNL,502,5,2,3,10,0,1
3071,21,Female,Delhi,Vodafone Idea,1631,4,4,1,10,0,1
3072,35,Male,Mumbai,Jio,430,5,4,4,3,0,1
3073,42,Male,Chennai,Airtel,1204,3,2,1,4,1,1
3074,61,Female,Hyderabad,Jio,789,1,3,5,10,1,1
3075,56,Female,Hyderabad,BSNL,496,5,3,4,4,1,0
3076,56,Female,Delhi,Jio,1214,4,5,1,6,0,1
3077,20,Male,Chennai,Vodafone Idea,911,2,5,2,6,0,1
3078,22,Female,Delhi,BSNL,486,2,4,5,6,0,1
3079,30,Male,Hyderabad,Jio,1887,2,1,2,1,1,1
3080,55,Female,Mumbai,Airtel,297,2,4,2,0,1,1
3081,64,Female,Hyderabad,Vodafone Idea,107,4,1,2,5,1,1
3082,60,Female,Delhi,Vodafone Idea,758,1,4,1,1,1,1
3083,53,Female,Chennai,Airtel,1393,3,2,2,4,1,1
3084,31,Female,Mumbai,BSNL,195,5,2,3,9,0,1
3085,48,Male,Bangalore,Airtel,768,4,5,5,6,1,0
3086,31,Male,Chennai,BSNL,1758,5,5,3,1,0,1
3087,39,Female,Chennai,Vodafone Idea,467,3,2,2,8,0,1
3088,37,Male,Kolkata,BSNL,653,2,3,2,0,0,1
3089,18,Female,Hyderabad,Jio,600,4,1,1,6,1,1
3090,31,Female,Hyderabad,Vodafone Idea,1915,4,2,5,8,0,1
3091,30,Female,Bangalore,Vodafone Idea,1184,4,2,3,6,0,1
3092,65,Female,Hyderabad,Vodafone Idea,1941,3,3,1,2,0,1
3093,25,Male,Delhi,Airtel,581,5,1,1,8,0,1
3094,65,Male,Hyderabad,Jio,1226,2,2,2,8,1,1
3095,48,Male,Hyderabad,BSNL,1553,1,5,4,6,0,1
3096,33,Female,Chennai,Jio,103,4,1,1,8,0,1
3097,62,Male,Delhi,Vodafone Idea,827,2,1,4,8,1,1
3098,56,Male,Kolkata,Vodafone Idea,1232,1,3,4,7,1,1
3099,63,Female,Delhi,Jio,1511,4,2,3,9,0,1
3100,31,Male,Hyderabad,Vodafone Idea,431,4,1,5,2,1,1
3101,43,Female,Bangalore,Jio,1994,2,5,5,4,0,1
3102,33,Female,Chennai,Airtel,955,5,4,3,4,0,1
3103,53,Male,Mumbai,Airtel,1825,2,3,4,9,1,1
3104,38,Male,Bangalore,BSNL,1759,1,2,2,4,1,1
3105,36,Male,Hyderabad,BSNL,1361,3,4,4,0,0,1
3106,42,Male,Hyderabad,Vodafone Idea,450,1,3,3,3,1,1
3107,47,Male,Delhi,BSNL,1451,5,5,5,10,1,0
3108,52,Female,Hyderabad,Vodafone Idea,1694,1,2,1,10,1,1
3109,59,Female,Hyderabad,Vodafone Idea,1256,4,4,4,10,1,0
3110,40,Female,Delhi,Airtel,1671,5,4,4,9,1,1
3111,37,Female,Mumbai,Jio,1352,5,2,1,5,0,1
3112,34,Male,Mumbai,Airtel,227,2,3,1,1,1,1
3113,41,Female,Bangalore,Vodafone Idea,222,3,4,2,8,1,1
3114,50,Male,Kolkata,Jio,1023,2,5,4,6,0,1
3115,49,Female,Mumbai,Jio,915,4,4,2,9,0,1
3116,47,Female,Hyderabad,Vodafone Idea,1193,3,4,1,5,0,1
3117,24,Male,Mumbai,Vodafone Idea,1528,3,1,2,6,1,1
3118,64,Male,Chennai,Jio,985,5,3,1,1,0,1
3119,48,Female,Kolkata,BSNL,435,3,5,4,3,0,1
3120,38,Female,Mumbai,Airtel,1784,4,1,5,10,0,1
3121,31,Male,Kolkata,Vodafone Idea,1036,5,2,3,4,1,1
3122,41,Female,Mumbai,Airtel,1648,5,1,1,4,0,1
3123,38,Female,Hyderabad,Vodafone Idea,993,5,1,4,0,1,1
3124,44,Male,Kolkata,Airtel,599,1,4,3,8,0,1
3125,20,Male,Chennai,Vodafone Idea,1856,4,2,4,8,0,1
3126,54,Male,Mumbai,Jio,565,2,3,1,3,0,1
3127,32,Male,Mumbai,Jio,463,2,4,2,10,1,1
3128,65,Male,Hyderabad,Jio,1828,2,3,1,3,0,1
3129,27,Female,Delhi,Jio,1238,4,5,1,1,1,1
3130,19,Male,Bangalore,Vodafone Idea,1921,2,2,5,8,1,1
3131,34,Female,Hyderabad,Jio,523,2,4,4,3,1,1
3132,53,Male,Hyderabad,Vodafone Idea,1906,4,1,1,8,0,1
3133,55,Male,Mumbai,Vodafone Idea,1886,1,5,1,0,1,1
3134,55,Female,Delhi,Airtel,1127,4,2,5,1,0,1
3135,64,Female,Kolkata,BSNL,1348,5,3,1,6,0,1
3136,44,Female,Delhi,Jio,1928,5,2,1,9,0,1
3137,36,Male,Kolkata,Jio,889,5,4,2,3,0,1
3138,27,Male,Bangalore,Airtel,1478,1,2,2,4,1,1
3139,30,Female,Bangalore,Airtel,1717,2,4,5,7,0,1
3140,39,Male,Mumbai,Airtel,1907,2,5,5,6,1,1
3141,32,Male,Hyderabad,BSNL,517,2,3,2,9,1,1
3142,42,Male,Mumbai,BSNL,539,4,1,2,1,1,1
3143,54,Female,Delhi,Airtel,1768,5,2,1,2,1,1
3144,33,Female,Kolkata,Airtel,1090,1,5,2,10,1,1
3145,49,Female,Hyderabad,Jio,934,1,5,3,3,0,1
3146,53,Male,Chennai,Jio,1943,4,4,3,7,1,1
3147,59,Male,Bangalore,Airtel,1629,3,4,5,7,1,1
3148,61,Male,Kolkata,Jio,270,3,5,5,9,0,1
3149,39,Male,Hyderabad,BSNL,1135,5,1,4,3,0,1
3150,34,Female,Bangalore,Jio,788,4,1,5,10,1,1
3151,49,Female,Mumbai,Jio,1400,1,2,2,9,1,1
3152,64,Female,Hyderabad,BSNL,333,5,2,1,8,1,1
3153,59,Female,Chennai,Vodafone Idea,1908,3,2,4,0,0,1
3154,65,Male,Kolkata,Jio,1392,4,2,2,1,1,1
3155,49,Female,Bangalore,Airtel,1210,4,1,2,10,1,1
3156,47,Male,Hyderabad,BSNL,1969,5,3,1,2,1,1
3157,28,Male,Mumbai,Airtel,1761,3,2,3,2,0,1
3158,64,Female,Chennai,Airtel,1636,3,3,3,0,1,1
3159,40,Male,Mumbai,Airtel,1794,1,2,5,1,1,1
3160,28,Female,Chennai,BSNL,1672,4,4,4,6,0,1
3161,26,Male,Hyderabad,Vodafone Idea,924,4,1,5,3,0,1
3162,64,Female,Kolkata,BSNL,462,4,1,5,1,1,1
3163,52,Male,Kolkata,Airtel,914,3,5,5,8,0,1
3164,49,Male,Hyderabad,BSNL,1031,3,4,1,5,1,1
3165,29,Female,Kolkata,BSNL,314,2,5,1,2,1,1
3166,52,Female,Bangalore,Airtel,607,5,5,5,0,0,1
3167,59,Male,Chennai,Airtel,988,5,2,4,0,1,1
3168,21,Female,Bangalore,Jio,1230,1,3,1,10,1,1
3169,51,Male,Kolkata,Jio,724,5,5,5,2,0,1
3170,20,Female,Chennai,Airtel,1691,5,3,4,3,1,1
3171,22,Female,Delhi,Airtel,322,5,4,5,9,1,0
3172,60,Male,Mumbai,Airtel,101,1,3,1,1,1,1
3173,21,Male,Delhi,Vodafone Idea,252,4,4,3,5,1,0
3174,18,Female,Chennai,BSNL,488,2,3,3,2,0,1
3175,44,Male,Kolkata,Airtel,417,4,3,1,3,0,1
3176,26,Female,Kolkata,Jio,1459,5,4,3,1,1,0
3177,58,Female,Chennai,Airtel,1135,1,3,2,3,1,1
3178,32,Male,Mumbai,Jio,1720,3,2,1,3,0,1
3179,22,Female,Hyderabad,BSNL,421,5,2,1,6,1,1
3180,63,Female,Kolkata,Vodafone Idea,511,1,3,2,10,1,1
3181,27,Female,Delhi,BSNL,1943,3,3,1,10,0,1
3182,18,Male,Mumbai,BSNL,562,4,3,2,3,1,1
3183,31,Male,Kolkata,Vodafone Idea,1568,5,3,4,10,0,1
3184,50,Male,Chennai,Vodafone Idea,1346,1,1,1,1,0,1
3185,47,Male,Hyderabad,Airtel,412,5,1,5,4,0,1
3186,41,Female,Delhi,BSNL,303,5,5,1,0,1,1
3187,21,Male,Chennai,Airtel,1478,3,1,4,9,0,1
3188,57,Female,Hyderabad,Jio,1207,3,5,3,8,0,1
3189,58,Female,Kolkata,BSNL,1839,5,3,1,2,0,1
3190,60,Male,Hyderabad,Vodafone Idea,1140,5,1,5,1,0,1
3191,57,Male,Mumbai,Vodafone Idea,1597,4,2,1,2,1,1
3192,48,Female,Kolkata,Jio,558,2,4,3,7,1,1
3193,60,Female,Kolkata,Airtel,815,4,4,3,0,0,1
3194,49,Female,Bangalore,Airtel,1938,5,2,4,2,0,1
3195,19,Female,Kolkata,Vodafone Idea,482,2,5,1,3,1,1
3196,18,Female,Hyderabad,Airtel,1044,5,1,5,1,0,1
3197,52,Male,Mumbai,Airtel,1609,3,3,1,8,0,1
3198,53,Male,Delhi,Vodafone Idea,1328,5,2,5,9,1,1
3199,44,Male,Chennai,Airtel,1591,5,1,4,6,1,1
3200,18,Female,Chennai,Vodafone Idea,1853,4,2,1,7,0,1
3201,19,Male,Bangalore,Jio,229,4,5,3,2,1,0
3202,51,Female,Mumbai,Jio,1182,2,5,1,0,0,1
3203,64,Female,Kolkata,BSNL,1076,5,1,5,1,0,1
3204,35,Female,Delhi,BSNL,766,1,5,2,2,1,1
3205,52,Male,Bangalore,Vodafone Idea,1550,2,2,3,9,1,1
3206,36,Male,Chennai,Airtel,1665,1,4,4,5,1,1
3207,19,Female,Chennai,Jio,1607,4,4,5,9,0,1
3208,50,Female,Hyderabad,BSNL,1534,4,5,3,0,1,1
3209,62,Male,Chennai,Jio,140,1,3,3,3,1,1
3210,61,Female,Kolkata,Jio,931,2,1,3,1,0,1
3211,45,Male,Kolkata,Jio,1934,2,5,5,10,0,1
3212,29,Female,Kolkata,Jio,1087,5,3,3,7,1,0
3213,24,Male,Kolkata,Jio,1109,4,4,1,7,1,1
3214,24,Male,Kolkata,Airtel,889,1,1,4,10,0,1
3215,51,Female,Chennai,Jio,294,2,3,1,5,0,1
3216,27,Female,Delhi,BSNL,1432,1,4,5,6,1,1
3217,33,Female,Chennai,Vodafone Idea,188,5,2,3,9,1,1
3218,30,Female,Kolkata,Vodafone Idea,965,1,2,5,0,0,1
3219,57,Female,Hyderabad,Vodafone Idea,1647,3,1,1,0,0,1
3220,51,Female,Mumbai,BSNL,1388,1,1,4,0,0,1
3221,34,Female,Chennai,Airtel,1581,5,3,2,1,0,1
3222,40,Female,Hyderabad,Airtel,858,5,5,4,10,0,1
3223,35,Female,Delhi,Vodafone Idea,1790,1,2,3,9,0,1
3224,43,Male,Chennai,Airtel,1291,2,2,3,10,0,1
3225,23,Female,Kolkata,Vodafone Idea,442,5,2,4,1,1,1
3226,41,Female,Kolkata,Jio,112,5,3,4,7,0,1
3227,43,Male,Mumbai,BSNL,1400,5,3,5,6,0,1
3228,47,Female,Bangalore,Airtel,1940,4,1,5,5,0,1
3229,54,Male,Mumbai,Vodafone Idea,1202,1,1,2,3,1,1
3230,33,Male,Bangalore,Airtel,1170,5,1,5,2,1,1
3231,62,Male,Mumbai,Vodafone Idea,305,2,2,5,4,0,1
3232,32,Male,Hyderabad,Jio,1853,1,4,3,4,0,1
3233,37,Male,Delhi,BSNL,1439,4,2,5,8,1,1
3234,61,Male,Bangalore,BSNL,1765,1,5,1,3,0,1
3235,23,Male,Bangalore,BSNL,645,4,2,4,4,1,1
3236,59,Female,Chennai,BSNL,606,4,4,3,3,0,1
3237,59,Female,Mumbai,Airtel,1677,5,1,2,8,0,1
3238,20,Male,Bangalore,Airtel,253,1,2,5,7,0,1
3239,23,Female,Bangalore,Airtel,1372,1,1,3,1,0,1
3240,43,Female,Delhi,Jio,360,1,5,1,5,0,1
3241,42,Male,Hyderabad,BSNL,1056,4,4,3,1,1,0
3242,42,Female,Delhi,Airtel,1342,5,4,2,5,1,1
3243,53,Male,Kolkata,Airtel,1010,2,3,5,4,1,1
3244,48,Female,Delhi,Jio,939,2,4,1,7,1,1
3245,21,Female,Hyderabad,Airtel,339,4,4,3,4,0,1
3246,58,Female,Chennai,Jio,1043,2,1,5,6,0,1
3247,18,Female,Chennai,Vodafone Idea,1980,5,5,3,9,0,1
3248,62,Female,Bangalore,BSNL,1130,5,1,4,1,1,1
3249,28,Male,Delhi,BSNL,1522,2,4,4,1,1,1
3250,23,Male,Hyderabad,Airtel,326,4,4,4,7,1,0
